Record Length,20480,,Source,CH1,CH2
Sample Interval,CH1:0.0000002000000 CH2:0.0000002000000,,Second,Volt,Volt
,,,-0.00128800000,-7.40000,8.40000
,,,-0.00128780000,-7.20000,8.40000
,,,-0.00128760000,-7.00000,8.40000
,,,-0.00128740000,-6.80000,8.40000
,,,-0.00128720000,-6.60000,8.40000
,,,-0.00128700000,-6.60000,8.40000
,,,-0.00128680000,-6.60000,8.60000
,,,-0.00128660000,-6.40000,8.40000
,,,-0.00128640000,-6.20000,8.40000
,,,-0.00128620000,-6.20000,8.40000
,,,-0.00128600000,-6.20000,8.40000
,,,-0.00128580000,-6.00000,8.40000
,,,-0.00128560000,-5.80000,8.60000
,,,-0.00128540000,-5.80000,8.40000
,,,-0.00128520000,-5.60000,8.60000
,,,-0.00128500000,-5.60000,8.40000
,,,-0.00128480000,-5.40000,8.60000
,,,-0.00128460000,-5.20000,8.60000
,,,-0.00128440000,-5.20000,8.40000
,,,-0.00128420000,-5.00000,8.60000
,,,-0.00128400000,-4.80000,8.40000
,,,-0.00128380000,-4.80000,8.40000
,,,-0.00128360000,-4.60000,8.60000
,,,-0.00128340000,-4.40000,8.60000
,,,-0.00128320000,-4.40000,8.40000
,,,-0.00128300000,-4.40000,8.60000
,,,-0.00128280000,-4.00000,8.40000
,,,-0.00128260000,-4.00000,8.40000
,,,-0.00128240000,-3.80000,8.40000
,,,-0.00128220000,-3.80000,8.40000
,,,-0.00128200000,-3.60000,8.40000
,,,-0.00128180000,-3.60000,8.60000
,,,-0.00128160000,-3.20000,8.40000
,,,-0.00128140000,-3.20000,8.40000
,,,-0.00128120000,-2.80000,8.60000
,,,-0.00128100000,-2.80000,8.40000
,,,-0.00128080000,-2.80000,8.40000
,,,-0.00128060000,-2.80000,8.40000
,,,-0.00128040000,-2.60000,8.60000
,,,-0.00128020000,-2.60000,8.60000
,,,-0.00128000000,-2.40000,8.40000
,,,-0.00127980000,-2.20000,8.60000
,,,-0.00127960000,-2.00000,8.40000
,,,-0.00127940000,-2.00000,8.40000
,,,-0.00127920000,-1.80000,8.40000
,,,-0.00127900000,-1.80000,8.40000
,,,-0.00127880000,-1.60000,8.60000
,,,-0.00127860000,-1.40000,8.60000
,,,-0.00127840013,-1.40000,8.40000
,,,-0.00127820013,-1.20000,8.40000
,,,-0.00127800013,-1.00000,8.40000
,,,-0.00127780013,-1.00000,8.40000
,,,-0.00127760013,-0.80000,8.40000
,,,-0.00127740013,-0.60000,8.60000
,,,-0.00127720013,-0.60000,8.60000
,,,-0.00127700000,-0.40000,8.40000
,,,-0.00127680000,-0.20000,8.40000
,,,-0.00127660000,-0.20000,8.60000
,,,-0.00127640000,0.00,8.60000
,,,-0.00127620000,0.20000,8.60000
,,,-0.00127600000,0.20000,8.60000
,,,-0.00127580000,0.60000,8.40000
,,,-0.00127560000,0.60000,8.40000
,,,-0.00127540000,0.80000,8.40000
,,,-0.00127520000,1.00000,8.60000
,,,-0.00127500000,1.00000,8.40000
,,,-0.00127480000,1.20000,8.40000
,,,-0.00127460000,1.20000,8.60000
,,,-0.00127440000,1.20000,8.60000
,,,-0.00127420000,1.40000,8.40000
,,,-0.00127400000,1.60000,8.40000
,,,-0.00127380000,1.60000,8.60000
,,,-0.00127360000,1.80000,8.40000
,,,-0.00127340000,2.00000,8.40000
,,,-0.00127320000,2.20000,8.40000
,,,-0.00127300000,2.40000,8.40000
,,,-0.00127280000,2.40000,8.60000
,,,-0.00127260000,2.60000,8.60000
,,,-0.00127240000,2.80000,8.60000
,,,-0.00127220000,2.80000,8.40000
,,,-0.00127200000,3.00000,8.40000
,,,-0.00127180000,3.20000,8.40000
,,,-0.00127160000,3.20000,8.40000
,,,-0.00127140000,3.60000,8.40000
,,,-0.00127120000,3.60000,8.40000
,,,-0.00127100000,3.80000,8.60000
,,,-0.00127080000,4.00000,8.40000
,,,-0.00127060000,4.00000,8.40000
,,,-0.00127040000,4.40000,8.60000
,,,-0.00127020000,5.60000,8.40000
,,,-0.00127000000,7.20000,8.60000
,,,-0.00126980000,9.20000,8.60000
,,,-0.00126960000,11.00000,8.60000
,,,-0.00126940000,11.00000,8.40000
,,,-0.00126920000,11.00000,8.40000
,,,-0.00126900000,11.20000,8.40000
,,,-0.00126880000,10.80000,8.40000
,,,-0.00126860000,11.00000,8.60000
,,,-0.00126840000,11.00000,8.40000
,,,-0.00126820000,11.00000,8.60000
,,,-0.00126800000,11.00000,8.60000
,,,-0.00126780000,11.00000,8.40000
,,,-0.00126760000,11.00000,8.40000
,,,-0.00126740000,10.80000,8.40000
,,,-0.00126720000,10.80000,8.40000
,,,-0.00126700000,10.80000,8.40000
,,,-0.00126680000,11.00000,8.60000
,,,-0.00126660000,10.80000,8.40000
,,,-0.00126640000,10.80000,8.40000
,,,-0.00126620000,11.00000,8.40000
,,,-0.00126600000,10.80000,8.40000
,,,-0.00126580000,11.00000,8.40000
,,,-0.00126560000,10.80000,8.40000
,,,-0.00126540000,10.80000,8.40000
,,,-0.00126520000,10.80000,8.60000
,,,-0.00126500000,10.80000,8.40000
,,,-0.00126480000,10.80000,8.60000
,,,-0.00126460000,10.80000,8.60000
,,,-0.00126440000,10.80000,8.40000
,,,-0.00126420000,10.80000,8.40000
,,,-0.00126400000,11.00000,8.60000
,,,-0.00126380000,10.80000,8.40000
,,,-0.00126360000,10.80000,8.60000
,,,-0.00126340000,10.80000,8.40000
,,,-0.00126320013,10.80000,8.40000
,,,-0.00126300013,10.80000,8.60000
,,,-0.00126280013,10.80000,8.40000
,,,-0.00126260013,10.80000,8.60000
,,,-0.00126240013,10.80000,8.60000
,,,-0.00126220013,10.80000,8.40000
,,,-0.00126200013,10.80000,8.60000
,,,-0.00126180000,10.80000,8.40000
,,,-0.00126160000,10.80000,8.40000
,,,-0.00126140000,10.80000,8.40000
,,,-0.00126120000,10.80000,8.40000
,,,-0.00126100000,10.80000,8.40000
,,,-0.00126080000,11.00000,8.40000
,,,-0.00126060000,10.80000,8.60000
,,,-0.00126040000,10.80000,8.60000
,,,-0.00126020000,10.80000,8.40000
,,,-0.00126000000,10.80000,8.60000
,,,-0.00125980000,10.80000,8.40000
,,,-0.00125960000,11.00000,8.60000
,,,-0.00125940000,10.80000,8.40000
,,,-0.00125920000,11.00000,8.40000
,,,-0.00125900000,11.00000,8.40000
,,,-0.00125880000,11.00000,8.40000
,,,-0.00125860000,11.00000,8.40000
,,,-0.00125840000,11.00000,8.40000
,,,-0.00125820000,11.00000,8.60000
,,,-0.00125800000,11.00000,8.40000
,,,-0.00125780000,11.00000,8.60000
,,,-0.00125760000,11.00000,8.40000
,,,-0.00125740000,11.00000,8.40000
,,,-0.00125720000,11.00000,8.40000
,,,-0.00125700000,11.00000,8.40000
,,,-0.00125680000,11.20000,8.60000
,,,-0.00125660000,11.00000,8.60000
,,,-0.00125640000,11.00000,8.40000
,,,-0.00125620000,11.20000,8.40000
,,,-0.00125600000,11.00000,8.60000
,,,-0.00125580000,11.00000,8.60000
,,,-0.00125560000,11.20000,8.40000
,,,-0.00125540000,11.00000,8.60000
,,,-0.00125520000,11.00000,8.40000
,,,-0.00125500000,11.00000,8.40000
,,,-0.00125480000,11.00000,8.60000
,,,-0.00125460000,11.00000,8.40000
,,,-0.00125440000,11.00000,8.40000
,,,-0.00125420000,11.00000,8.40000
,,,-0.00125400000,11.00000,8.40000
,,,-0.00125380000,11.20000,8.60000
,,,-0.00125360000,11.00000,8.40000
,,,-0.00125340000,11.00000,8.40000
,,,-0.00125320000,11.00000,8.40000
,,,-0.00125300000,11.20000,8.40000
,,,-0.00125280000,11.00000,8.40000
,,,-0.00125260000,11.00000,8.40000
,,,-0.00125240000,11.00000,8.40000
,,,-0.00125220000,11.00000,8.60000
,,,-0.00125200000,11.00000,8.40000
,,,-0.00125180000,11.00000,8.40000
,,,-0.00125160000,11.20000,8.60000
,,,-0.00125140000,11.00000,8.40000
,,,-0.00125120000,11.00000,8.60000
,,,-0.00125100000,11.00000,8.60000
,,,-0.00125080000,11.00000,8.40000
,,,-0.00125060000,11.00000,8.40000
,,,-0.00125040000,11.00000,8.40000
,,,-0.00125020000,11.20000,8.60000
,,,-0.00125000000,11.00000,8.60000
,,,-0.00124980000,11.00000,8.60000
,,,-0.00124960000,11.00000,8.40000
,,,-0.00124940000,10.80000,8.60000
,,,-0.00124920000,11.00000,8.40000
,,,-0.00124900000,11.00000,8.40000
,,,-0.00124880000,11.00000,8.40000
,,,-0.00124860000,11.00000,8.60000
,,,-0.00124840000,11.00000,8.40000
,,,-0.00124820000,11.00000,8.40000
,,,-0.00124800000,11.00000,8.60000
,,,-0.00124780013,11.00000,8.40000
,,,-0.00124760013,11.00000,8.60000
,,,-0.00124740013,10.80000,8.60000
,,,-0.00124720013,11.00000,8.40000
,,,-0.00124700013,11.20000,8.60000
,,,-0.00124680013,11.00000,8.60000
,,,-0.00124660013,11.00000,8.60000
,,,-0.00124640000,11.00000,8.60000
,,,-0.00124620000,11.00000,8.60000
,,,-0.00124600000,11.00000,8.40000
,,,-0.00124580000,11.20000,-6.60000
,,,-0.00124560000,10.80000,-7.20000
,,,-0.00124540000,11.00000,-7.40000
,,,-0.00124520000,11.00000,-7.40000
,,,-0.00124500000,11.00000,-7.20000
,,,-0.00124480000,11.00000,-7.20000
,,,-0.00124460000,11.00000,-7.40000
,,,-0.00124440000,11.00000,-7.40000
,,,-0.00124420000,11.00000,-7.40000
,,,-0.00124400000,11.00000,-7.20000
,,,-0.00124380000,10.80000,-7.20000
,,,-0.00124360000,11.00000,-7.20000
,,,-0.00124340000,10.80000,-7.20000
,,,-0.00124320000,11.00000,-7.40000
,,,-0.00124300000,10.80000,-7.20000
,,,-0.00124280000,11.00000,-7.20000
,,,-0.00124260000,11.00000,-7.20000
,,,-0.00124240000,11.00000,-7.20000
,,,-0.00124220000,11.00000,-7.20000
,,,-0.00124200000,11.00000,-7.20000
,,,-0.00124180000,11.00000,-7.20000
,,,-0.00124160000,11.00000,-7.20000
,,,-0.00124140000,11.00000,-7.20000
,,,-0.00124120000,11.00000,-7.20000
,,,-0.00124100000,11.00000,-7.20000
,,,-0.00124080000,11.00000,-7.20000
,,,-0.00124060000,11.00000,-7.20000
,,,-0.00124040000,11.00000,-7.40000
,,,-0.00124020000,11.00000,-7.20000
,,,-0.00124000000,11.00000,-7.40000
,,,-0.00123980000,10.80000,-7.40000
,,,-0.00123960000,11.00000,-7.20000
,,,-0.00123940000,11.00000,-7.20000
,,,-0.00123920000,11.00000,-7.20000
,,,-0.00123900000,11.00000,-7.20000
,,,-0.00123880000,11.00000,-7.20000
,,,-0.00123860000,11.00000,-7.40000
,,,-0.00123840000,10.80000,-7.40000
,,,-0.00123820000,11.00000,-7.40000
,,,-0.00123800000,11.20000,-7.40000
,,,-0.00123780000,11.00000,-7.20000
,,,-0.00123760000,11.00000,-7.40000
,,,-0.00123740000,10.80000,-7.20000
,,,-0.00123720000,11.00000,-7.40000
,,,-0.00123700000,11.20000,-7.40000
,,,-0.00123680000,11.00000,-7.40000
,,,-0.00123660000,11.00000,-7.20000
,,,-0.00123640000,11.00000,-7.40000
,,,-0.00123620000,10.80000,-7.40000
,,,-0.00123600000,11.00000,-7.40000
,,,-0.00123580000,11.00000,-7.40000
,,,-0.00123560000,11.00000,-7.40000
,,,-0.00123540000,11.00000,-7.40000
,,,-0.00123520000,11.00000,-7.40000
,,,-0.00123500000,11.00000,-7.40000
,,,-0.00123480000,10.80000,-7.40000
,,,-0.00123460000,11.00000,-7.40000
,,,-0.00123440000,11.00000,-7.40000
,,,-0.00123420000,11.00000,-7.40000
,,,-0.00123400000,11.00000,-7.20000
,,,-0.00123380000,11.00000,-7.40000
,,,-0.00123360000,11.00000,-7.40000
,,,-0.00123340000,10.80000,-7.40000
,,,-0.00123320000,11.00000,-7.40000
,,,-0.00123300000,11.00000,-7.40000
,,,-0.00123280000,11.00000,-7.40000
,,,-0.00123260013,11.00000,-7.40000
,,,-0.00123240013,11.00000,-7.40000
,,,-0.00123220013,11.00000,-7.40000
,,,-0.00123200013,11.00000,-7.40000
,,,-0.00123180013,11.00000,-7.40000
,,,-0.00123160013,10.80000,-7.40000
,,,-0.00123140013,11.00000,-7.40000
,,,-0.00123120000,11.00000,-7.40000
,,,-0.00123100000,11.00000,-7.40000
,,,-0.00123080000,11.00000,-7.40000
,,,-0.00123060000,11.00000,-7.40000
,,,-0.00123040000,11.00000,-7.40000
,,,-0.00123020000,11.00000,-7.40000
,,,-0.00123000000,11.00000,-7.40000
,,,-0.00122980000,11.00000,-7.40000
,,,-0.00122960000,11.00000,-7.40000
,,,-0.00122940000,11.00000,-7.40000
,,,-0.00122920000,11.00000,-7.40000
,,,-0.00122900000,11.00000,-7.40000
,,,-0.00122880000,11.00000,-7.40000
,,,-0.00122860000,11.00000,-7.40000
,,,-0.00122840000,11.00000,-7.40000
,,,-0.00122820000,11.00000,-7.40000
,,,-0.00122800000,11.00000,-7.40000
,,,-0.00122780000,11.00000,-7.40000
,,,-0.00122760000,11.00000,-7.40000
,,,-0.00122740000,11.00000,-7.40000
,,,-0.00122720000,11.00000,-7.40000
,,,-0.00122700000,11.00000,-7.60000
,,,-0.00122680000,10.80000,-7.40000
,,,-0.00122660000,11.00000,-7.40000
,,,-0.00122640000,11.00000,-7.40000
,,,-0.00122620000,11.00000,-7.40000
,,,-0.00122600000,11.00000,-7.40000
,,,-0.00122580000,11.00000,-7.40000
,,,-0.00122560000,11.00000,-7.40000
,,,-0.00122540000,11.00000,-7.40000
,,,-0.00122520000,11.00000,-7.40000
,,,-0.00122500000,10.80000,-7.40000
,,,-0.00122480000,10.80000,-7.40000
,,,-0.00122460000,11.00000,-7.40000
,,,-0.00122440000,11.00000,-7.40000
,,,-0.00122420000,10.80000,-7.40000
,,,-0.00122400000,11.00000,-7.40000
,,,-0.00122380000,11.00000,-7.40000
,,,-0.00122360000,11.00000,-7.60000
,,,-0.00122340000,11.00000,-7.40000
,,,-0.00122320000,11.00000,-7.40000
,,,-0.00122300000,11.00000,-7.60000
,,,-0.00122280000,11.00000,-7.40000
,,,-0.00122260000,10.80000,-7.40000
,,,-0.00122240000,11.00000,-7.40000
,,,-0.00122220000,11.00000,-7.40000
,,,-0.00122200000,11.00000,-7.40000
,,,-0.00122180000,11.20000,-7.60000
,,,-0.00122160000,11.00000,-7.60000
,,,-0.00122140000,11.00000,-7.60000
,,,-0.00122120000,11.20000,-7.60000
,,,-0.00122100000,11.00000,-7.60000
,,,-0.00122080000,11.20000,-7.40000
,,,-0.00122060000,11.00000,-7.60000
,,,-0.00122040000,11.00000,-7.60000
,,,-0.00122020000,11.00000,-7.60000
,,,-0.00122000000,11.00000,-7.60000
,,,-0.00121980000,11.00000,-7.60000
,,,-0.00121960000,11.00000,-7.60000
,,,-0.00121940000,11.00000,-7.60000
,,,-0.00121920000,11.00000,-7.60000
,,,-0.00121900000,11.00000,-7.40000
,,,-0.00121880000,11.00000,-7.60000
,,,-0.00121860000,11.00000,-7.60000
,,,-0.00121840000,11.20000,-7.60000
,,,-0.00121820000,11.00000,-7.60000
,,,-0.00121800000,11.00000,-7.40000
,,,-0.00121780000,11.00000,-7.60000
,,,-0.00121760000,11.00000,-7.60000
,,,-0.00121740000,11.20000,-7.60000
,,,-0.00121720013,11.00000,-7.60000
,,,-0.00121700013,11.00000,-7.60000
,,,-0.00121680013,11.00000,-7.60000
,,,-0.00121660013,11.00000,-7.40000
,,,-0.00121640013,11.00000,-7.60000
,,,-0.00121620013,11.00000,-7.60000
,,,-0.00121600000,11.00000,-7.60000
,,,-0.00121580000,11.00000,-7.60000
,,,-0.00121560000,11.00000,-7.60000
,,,-0.00121540000,11.00000,-7.60000
,,,-0.00121520000,11.20000,-7.60000
,,,-0.00121500000,11.00000,-7.60000
,,,-0.00121480000,11.00000,-7.60000
,,,-0.00121460000,11.20000,-7.60000
,,,-0.00121440000,11.00000,-7.60000
,,,-0.00121420000,11.00000,-7.60000
,,,-0.00121400000,11.00000,-7.60000
,,,-0.00121380000,11.00000,-7.60000
,,,-0.00121360000,11.20000,-7.60000
,,,-0.00121340000,11.00000,-7.40000
,,,-0.00121320000,11.00000,-7.60000
,,,-0.00121300000,11.00000,-7.60000
,,,-0.00121280000,11.00000,-7.60000
,,,-0.00121260000,11.20000,-7.60000
,,,-0.00121240000,11.00000,-7.60000
,,,-0.00121220000,11.00000,-7.40000
,,,-0.00121200000,11.00000,-7.60000
,,,-0.00121180000,10.80000,-7.40000
,,,-0.00121160000,11.00000,-7.60000
,,,-0.00121140000,11.00000,-7.60000
,,,-0.00121120000,11.20000,-7.60000
,,,-0.00121100000,11.00000,-7.60000
,,,-0.00121080000,11.20000,-7.60000
,,,-0.00121060000,11.00000,-7.60000
,,,-0.00121040000,11.00000,-7.60000
,,,-0.00121020000,11.00000,-7.60000
,,,-0.00121000000,11.00000,-7.60000
,,,-0.00120980000,11.00000,-7.60000
,,,-0.00120960000,11.00000,-7.60000
,,,-0.00120940000,11.00000,-7.60000
,,,-0.00120920000,11.00000,-7.60000
,,,-0.00120900000,11.00000,-7.60000
,,,-0.00120880000,11.00000,-7.60000
,,,-0.00120860000,11.20000,-7.60000
,,,-0.00120840000,11.00000,-7.60000
,,,-0.00120820000,11.20000,-7.60000
,,,-0.00120800000,11.00000,-7.60000
,,,-0.00120780000,11.00000,-7.60000
,,,-0.00120760000,11.00000,-7.60000
,,,-0.00120740000,11.20000,-7.60000
,,,-0.00120720000,11.00000,-7.60000
,,,-0.00120700000,11.00000,-7.60000
,,,-0.00120680000,11.00000,-7.60000
,,,-0.00120660000,11.00000,-7.60000
,,,-0.00120640000,11.00000,-7.60000
,,,-0.00120620000,11.00000,-7.60000
,,,-0.00120600000,11.00000,-7.60000
,,,-0.00120580000,11.00000,-7.60000
,,,-0.00120560000,11.00000,-7.60000
,,,-0.00120540000,11.00000,-7.60000
,,,-0.00120520000,11.20000,-7.60000
,,,-0.00120500000,11.20000,-7.60000
,,,-0.00120480000,11.20000,-7.60000
,,,-0.00120460000,11.20000,-7.60000
,,,-0.00120440000,11.00000,-7.60000
,,,-0.00120420000,11.00000,-7.60000
,,,-0.00120400000,11.00000,-7.60000
,,,-0.00120380000,11.00000,-7.60000
,,,-0.00120360000,11.00000,-7.60000
,,,-0.00120340000,11.00000,-7.60000
,,,-0.00120320000,11.20000,-7.60000
,,,-0.00120300000,11.20000,-7.60000
,,,-0.00120280000,11.20000,-7.60000
,,,-0.00120260000,11.00000,-7.60000
,,,-0.00120240000,11.20000,-7.60000
,,,-0.00120220000,11.20000,-7.60000
,,,-0.00120200013,11.20000,-7.60000
,,,-0.00120180013,11.00000,-7.60000
,,,-0.00120160013,11.20000,-7.60000
,,,-0.00120140013,11.20000,-7.60000
,,,-0.00120120013,11.00000,-7.60000
,,,-0.00120100013,11.00000,-7.60000
,,,-0.00120080013,11.00000,-7.60000
,,,-0.00120060000,11.00000,-7.60000
,,,-0.00120040000,11.20000,-7.60000
,,,-0.00120020000,11.20000,-7.60000
,,,-0.00120000000,11.00000,-7.60000
,,,-0.00119980000,11.20000,-7.60000
,,,-0.00119960000,11.00000,-7.60000
,,,-0.00119940000,11.20000,-7.60000
,,,-0.00119920000,11.00000,-7.60000
,,,-0.00119900000,11.20000,-7.60000
,,,-0.00119880000,11.20000,-7.60000
,,,-0.00119860000,11.20000,-7.60000
,,,-0.00119840000,11.00000,-7.60000
,,,-0.00119820000,11.20000,-7.60000
,,,-0.00119800000,11.00000,-7.60000
,,,-0.00119780000,11.00000,-7.60000
,,,-0.00119760000,11.20000,-7.60000
,,,-0.00119740000,11.00000,-7.60000
,,,-0.00119720000,11.00000,-7.60000
,,,-0.00119700000,11.00000,-7.60000
,,,-0.00119680000,11.00000,-7.60000
,,,-0.00119660000,11.00000,-7.60000
,,,-0.00119640000,11.00000,-7.60000
,,,-0.00119620000,11.00000,-7.60000
,,,-0.00119600000,11.00000,-7.60000
,,,-0.00119580000,11.00000,-7.60000
,,,-0.00119560000,11.00000,-7.60000
,,,-0.00119540000,11.00000,-7.60000
,,,-0.00119520000,11.20000,-7.60000
,,,-0.00119500000,11.00000,-7.60000
,,,-0.00119480000,11.00000,-7.60000
,,,-0.00119460000,11.20000,-7.60000
,,,-0.00119440000,11.20000,-7.60000
,,,-0.00119420000,11.00000,-7.60000
,,,-0.00119400000,11.20000,-7.60000
,,,-0.00119380000,11.00000,-7.60000
,,,-0.00119360000,11.00000,-7.60000
,,,-0.00119340000,11.00000,-7.60000
,,,-0.00119320000,11.00000,-7.60000
,,,-0.00119300000,11.00000,-7.60000
,,,-0.00119280000,11.20000,-7.60000
,,,-0.00119260000,11.00000,-7.60000
,,,-0.00119240000,11.00000,-7.60000
,,,-0.00119220000,11.20000,-7.60000
,,,-0.00119200000,11.00000,-7.60000
,,,-0.00119180000,11.00000,-7.60000
,,,-0.00119160000,11.20000,-7.60000
,,,-0.00119140000,11.00000,-7.60000
,,,-0.00119120000,11.00000,-7.60000
,,,-0.00119100000,11.00000,-7.60000
,,,-0.00119080000,11.20000,-7.60000
,,,-0.00119060000,11.00000,-7.60000
,,,-0.00119040000,11.00000,-7.60000
,,,-0.00119020000,11.20000,-7.60000
,,,-0.00119000000,11.00000,-7.60000
,,,-0.00118980000,11.20000,-7.60000
,,,-0.00118960000,11.20000,-7.60000
,,,-0.00118940000,11.20000,-7.60000
,,,-0.00118920000,11.00000,-7.60000
,,,-0.00118900000,11.00000,-7.60000
,,,-0.00118880000,11.20000,-7.60000
,,,-0.00118860000,11.00000,-7.60000
,,,-0.00118840000,11.00000,-7.60000
,,,-0.00118820000,11.00000,-7.60000
,,,-0.00118800000,11.00000,-7.60000
,,,-0.00118780000,11.20000,-7.60000
,,,-0.00118760000,11.00000,-7.60000
,,,-0.00118740000,11.00000,-7.60000
,,,-0.00118720000,11.00000,-7.60000
,,,-0.00118700000,11.20000,-7.60000
,,,-0.00118680000,11.00000,-7.60000
,,,-0.00118660013,11.00000,-7.60000
,,,-0.00118640013,11.00000,-7.60000
,,,-0.00118620013,11.20000,-7.60000
,,,-0.00118600013,11.00000,-7.60000
,,,-0.00118580013,11.00000,-7.60000
,,,-0.00118560013,11.00000,-7.60000
,,,-0.00118540000,11.20000,-7.60000
,,,-0.00118520000,11.00000,-7.60000
,,,-0.00118500000,11.00000,-7.60000
,,,-0.00118480000,11.20000,-7.60000
,,,-0.00118460000,11.00000,-7.60000
,,,-0.00118440000,11.00000,-7.60000
,,,-0.00118420000,11.20000,-7.60000
,,,-0.00118400000,11.00000,-7.60000
,,,-0.00118380000,11.20000,-7.60000
,,,-0.00118360000,11.00000,-7.60000
,,,-0.00118340000,11.00000,-7.60000
,,,-0.00118320000,11.00000,-7.60000
,,,-0.00118300000,11.00000,-7.60000
,,,-0.00118280000,11.20000,-7.60000
,,,-0.00118260000,11.00000,-7.60000
,,,-0.00118240000,11.00000,-7.60000
,,,-0.00118220000,11.00000,-7.60000
,,,-0.00118200000,11.20000,-7.60000
,,,-0.00118180000,11.00000,-7.60000
,,,-0.00118160000,11.00000,-7.60000
,,,-0.00118140000,11.20000,-7.60000
,,,-0.00118120000,11.00000,-7.60000
,,,-0.00118100000,11.00000,-7.60000
,,,-0.00118080000,11.20000,-7.60000
,,,-0.00118060000,11.20000,-7.60000
,,,-0.00118040000,11.20000,-7.60000
,,,-0.00118020000,11.20000,-7.60000
,,,-0.00118000000,11.00000,-7.60000
,,,-0.00117980000,11.00000,-7.60000
,,,-0.00117960000,11.00000,-7.60000
,,,-0.00117940000,11.20000,-7.60000
,,,-0.00117920000,11.00000,-7.60000
,,,-0.00117900000,11.00000,-7.60000
,,,-0.00117880000,11.00000,-7.60000
,,,-0.00117860000,11.20000,-7.60000
,,,-0.00117840000,11.20000,-7.60000
,,,-0.00117820000,11.20000,-7.60000
,,,-0.00117800000,11.20000,-7.60000
,,,-0.00117780000,10.80000,-7.60000
,,,-0.00117760000,11.20000,-7.60000
,,,-0.00117740000,11.00000,-7.60000
,,,-0.00117720000,11.00000,-7.60000
,,,-0.00117700000,11.20000,-7.60000
,,,-0.00117680000,11.00000,-7.60000
,,,-0.00117660000,11.00000,-7.60000
,,,-0.00117640000,11.20000,-7.60000
,,,-0.00117620000,11.00000,-7.60000
,,,-0.00117600000,11.00000,-7.60000
,,,-0.00117580000,11.20000,-7.60000
,,,-0.00117560000,11.00000,-7.60000
,,,-0.00117540000,11.00000,-7.60000
,,,-0.00117520000,11.00000,-7.60000
,,,-0.00117500000,11.20000,-7.60000
,,,-0.00117480000,11.00000,-7.60000
,,,-0.00117460000,11.00000,-7.60000
,,,-0.00117440000,11.20000,-7.60000
,,,-0.00117420000,11.20000,-7.60000
,,,-0.00117400000,11.00000,-7.60000
,,,-0.00117380000,11.20000,-7.60000
,,,-0.00117360000,11.00000,-7.60000
,,,-0.00117340000,11.00000,-7.60000
,,,-0.00117320000,11.20000,-7.60000
,,,-0.00117300000,11.00000,-7.60000
,,,-0.00117280000,11.20000,-7.60000
,,,-0.00117260000,11.00000,-7.60000
,,,-0.00117240000,11.20000,-7.60000
,,,-0.00117220000,11.20000,-7.60000
,,,-0.00117200000,11.20000,-7.60000
,,,-0.00117180000,11.20000,-7.60000
,,,-0.00117160000,11.20000,-7.60000
,,,-0.00117140000,11.20000,-7.60000
,,,-0.00117120013,11.20000,-7.60000
,,,-0.00117100013,11.20000,-7.60000
,,,-0.00117080013,11.00000,-7.60000
,,,-0.00117060013,11.20000,-7.60000
,,,-0.00117040013,11.00000,-7.60000
,,,-0.00117020013,11.20000,-7.60000
,,,-0.00117000000,11.20000,-7.60000
,,,-0.00116980000,11.20000,-7.60000
,,,-0.00116960000,11.00000,-7.60000
,,,-0.00116940000,11.20000,-7.60000
,,,-0.00116920000,11.20000,-7.60000
,,,-0.00116900000,11.20000,-7.60000
,,,-0.00116880000,11.00000,-7.60000
,,,-0.00116860000,11.20000,-7.60000
,,,-0.00116840000,11.00000,-7.60000
,,,-0.00116820000,11.00000,-7.60000
,,,-0.00116800000,11.20000,-7.60000
,,,-0.00116780000,11.20000,-7.60000
,,,-0.00116760000,11.20000,-7.60000
,,,-0.00116740000,11.20000,-7.60000
,,,-0.00116720000,11.20000,-7.60000
,,,-0.00116700000,11.00000,-7.60000
,,,-0.00116680000,11.20000,-7.60000
,,,-0.00116660000,11.20000,-7.60000
,,,-0.00116640000,11.20000,-7.60000
,,,-0.00116620000,11.20000,-7.60000
,,,-0.00116600000,11.20000,-7.60000
,,,-0.00116580000,11.20000,-7.60000
,,,-0.00116560000,11.20000,-7.60000
,,,-0.00116540000,11.00000,-7.60000
,,,-0.00116520000,11.00000,-7.60000
,,,-0.00116500000,11.20000,-7.60000
,,,-0.00116480000,11.20000,-7.60000
,,,-0.00116460000,11.20000,-7.60000
,,,-0.00116440000,11.00000,-7.60000
,,,-0.00116420000,11.20000,-7.80000
,,,-0.00116400000,11.00000,-7.60000
,,,-0.00116380000,11.20000,-7.60000
,,,-0.00116360000,11.20000,-7.60000
,,,-0.00116340000,11.00000,-7.60000
,,,-0.00116320000,11.20000,-7.60000
,,,-0.00116300000,11.20000,-7.60000
,,,-0.00116280000,11.20000,-7.60000
,,,-0.00116260000,11.00000,-7.60000
,,,-0.00116240000,11.20000,-7.80000
,,,-0.00116220000,11.20000,-7.60000
,,,-0.00116200000,11.20000,-7.60000
,,,-0.00116180000,11.00000,-7.60000
,,,-0.00116160000,11.20000,-7.60000
,,,-0.00116140000,11.20000,-7.60000
,,,-0.00116120000,11.00000,-7.60000
,,,-0.00116100000,11.00000,-7.60000
,,,-0.00116080000,11.20000,-7.60000
,,,-0.00116060000,11.20000,-7.60000
,,,-0.00116040000,11.00000,-7.60000
,,,-0.00116020000,11.20000,-7.60000
